# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       1.199418488471e-02       1.907386381171e+05       1.907385996940e+05       0.000000000000e+00       1.804939445375e+05       1.177767513888e+04       9.832085037417e+03       0.000000000000e+00       0.000000000000e+00       1.838943792964e+05 
       1.211829747421e-02       1.900821102138e+05       1.900820724931e+05       0.000000000000e+00       1.796544410509e+05       1.156706350677e+04       9.470891437173e+03       0.000000000000e+00       0.000000000000e+00       1.832197926838e+05 
       1.224244627863e-02       1.894271859994e+05       1.894271489615e+05       0.000000000000e+00       1.788156515170e+05       1.132870957791e+04       9.107514799316e+03       0.000000000000e+00       0.000000000000e+00       1.825461200798e+05 
       1.236663116941e-02       1.887738977538e+05       1.887738613798e+05       0.000000000000e+00       1.779777834216e+05       1.106441422007e+04       8.744317069747e+03       0.000000000000e+00       0.000000000000e+00       1.818734796239e+05 
       1.249085204607e-02       1.881222127398e+05       1.881221770117e+05       0.000000000000e+00       1.771406174398e+05       1.077624793471e+04       8.383616906136e+03       0.000000000000e+00       0.000000000000e+00       1.812018726974e+05 
       1.261510883545e-02       1.874721616194e+05       1.874721265197e+05       0.000000000000e+00       1.763043343544e+05       1.046641776347e+04       8.027655267647e+03       0.000000000000e+00       0.000000000000e+00       1.805314173934e+05 
       1.273940149094e-02       1.868237289571e+05       1.868236944689e+05       0.000000000000e+00       1.754688480928e+05       1.013740317926e+04       7.678581504169e+03       0.000000000000e+00       0.000000000000e+00       1.798621553977e+05 
       1.286372999182e-02       1.861769580212e+05       1.861769241284e+05       0.000000000000e+00       1.746343967705e+05       9.791642192343e+03       7.338402833652e+03       0.000000000000e+00       0.000000000000e+00       1.791942253695e+05 
       1.298809434267e-02       1.855318128457e+05       1.855317795326e+05       0.000000000000e+00       1.738008122856e+05       9.431830450605e+03       7.008983002001e+03       0.000000000000e+00       0.000000000000e+00       1.785276395675e+05 
       1.311249457272e-02       1.848882978627e+05       1.848882651143e+05       0.000000000000e+00       1.729681294913e+05       9.060604046470e+03       6.692020553333e+03       0.000000000000e+00       0.000000000000e+00       1.778624724394e+05 
       1.323693073542e-02       1.842464237320e+05       1.842463915337e+05       0.000000000000e+00       1.721364201149e+05       8.680721200687e+03       6.389035542783e+03       0.000000000000e+00       0.000000000000e+00       1.771988093498e+05 
       1.336140290784e-02       1.836062001704e+05       1.836061685080e+05       0.000000000000e+00       1.713057615535e+05       8.294902413843e+03       6.101343901574e+03       0.000000000000e+00       0.000000000000e+00       1.765367327377e+05 
       1.348591119034e-02       1.829676317998e+05       1.829676006598e+05       0.000000000000e+00       1.704762013777e+05       7.905827120507e+03       5.830083187857e+03       0.000000000000e+00       0.000000000000e+00       1.758763133319e+05 
       1.361045570605e-02       1.823307011680e+05       1.823306705373e+05       0.000000000000e+00       1.696476640664e+05       7.516182459768e+03       5.576136387025e+03       0.000000000000e+00       0.000000000000e+00       1.752175814238e+05 
       1.373503660061e-02       1.816954153096e+05       1.816953851756e+05       0.000000000000e+00       1.688202158717e+05       7.128516794005e+03       5.340237272943e+03       0.000000000000e+00       0.000000000000e+00       1.745606056521e+05 
       1.385965404174e-02       1.810617804127e+05       1.810617507631e+05       0.000000000000e+00       1.679939191866e+05       6.745337617784e+03       5.122847987275e+03       0.000000000000e+00       0.000000000000e+00       1.739054494349e+05 
       1.398430821901e-02       1.804297854058e+05       1.804297562288e+05       0.000000000000e+00       1.671687319108e+05       6.369003072028e+03       4.924277537347e+03       0.000000000000e+00       0.000000000000e+00       1.732521411374e+05 
       1.410899934352e-02       1.797994449783e+05       1.797994162623e+05       0.000000000000e+00       1.663447591517e+05       6.001749650201e+03       4.744538739274e+03       0.000000000000e+00       0.000000000000e+00       1.726007479260e+05 
       1.423372764771e-02       1.791707243578e+05       1.791706960918e+05       0.000000000000e+00       1.655218683509e+05       5.645656462963e+03       4.583562246846e+03       0.000000000000e+00       0.000000000000e+00       1.719512552363e+05 
       1.435849338511e-02       1.785436788695e+05       1.785436510428e+05       0.000000000000e+00       1.647003258282e+05       5.302631221722e+03       4.440987335496e+03       0.000000000000e+00       0.000000000000e+00       1.713037788749e+05 
       1.448329683018e-02       1.779182532180e+05       1.779182258202e+05       0.000000000000e+00       1.638799337394e+05       4.974415105907e+03       4.316342975271e+03       0.000000000000e+00       0.000000000000e+00       1.706582666574e+05 
       1.460813827812e-02       1.772944638323e+05       1.772944368534e+05       0.000000000000e+00       1.630607954467e+05       4.662535373698e+03       4.208940642443e+03       0.000000000000e+00       0.000000000000e+00       1.700147664227e+05 
       1.473301804481e-02       1.766723455760e+05       1.766723190062e+05       0.000000000000e+00       1.622430531023e+05       4.368367323322e+03       4.117996031252e+03       0.000000000000e+00       0.000000000000e+00       1.693733434195e+05 
       1.485793646664e-02       1.760518548568e+05       1.760518286867e+05       0.000000000000e+00       1.614265757580e+05       4.093035077341e+03       4.042533847789e+03       0.000000000000e+00       0.000000000000e+00       1.687339490882e+05 
       1.498289390044e-02       1.754329738510e+05       1.754329480714e+05       0.000000000000e+00       1.606113457236e+05       3.837467602301e+03       3.981482677485e+03       0.000000000000e+00       0.000000000000e+00       1.680965693693e+05 
       1.510789072347e-02       1.748157774796e+05       1.748157520818e+05       0.000000000000e+00       1.597976375751e+05       3.602413934664e+03       3.933675738822e+03       0.000000000000e+00       0.000000000000e+00       1.674613078853e+05 
       1.523292733332e-02       1.742001833215e+05       1.742001582968e+05       0.000000000000e+00       1.589851955736e+05       3.388393007152e+03       3.897850662329e+03       0.000000000000e+00       0.000000000000e+00       1.668280508852e+05 
       1.535800414793e-02       1.735862364073e+05       1.735862117474e+05       0.000000000000e+00       1.581742129360e+05       3.195703301750e+03       3.872678999144e+03       0.000000000000e+00       0.000000000000e+00       1.661968551195e+05 
       1.548312160558e-02       1.729739570658e+05       1.729739327626e+05       0.000000000000e+00       1.573647460718e+05       3.024468665457e+03       3.856791356163e+03       0.000000000000e+00       0.000000000000e+00       1.655677319858e+05 
       1.560828016494e-02       1.723632923918e+05       1.723632684375e+05       0.000000000000e+00       1.565568918699e+05       2.874622332101e+03       3.848790417360e+03       0.000000000000e+00       0.000000000000e+00       1.649406363194e+05 
       1.573348030509e-02       1.717542257697e+05       1.717542021567e+05       0.000000000000e+00       1.557500066654e+05       2.745895011313e+03       3.847252463563e+03       0.000000000000e+00       0.000000000000e+00       1.643154304467e+05 
       1.585872252561e-02       1.711468296223e+05       1.711468063432e+05       0.000000000000e+00       1.549449617541e+05       2.637825741390e+03       3.850775511858e+03       0.000000000000e+00       0.000000000000e+00       1.636922876640e+05 
       1.598400734663e-02       1.705410767933e+05       1.705410538410e+05       0.000000000000e+00       1.541414765225e+05       2.549811462501e+03       3.857971606799e+03       0.000000000000e+00       0.000000000000e+00       1.630711143823e+05 
       1.610933530897e-02       1.699369143110e+05       1.699368916785e+05       0.000000000000e+00       1.533394281001e+05       2.481100532583e+03       3.867495339545e+03       0.000000000000e+00       0.000000000000e+00       1.624518191945e+05 
       1.623470697422e-02       1.693344261134e+05       1.693344037940e+05       0.000000000000e+00       1.525390935156e+05       2.430776488978e+03       3.878053270454e+03       0.000000000000e+00       0.000000000000e+00       1.618344833927e+05 
       1.636012292492e-02       1.687335758100e+05       1.687335537970e+05       0.000000000000e+00       1.517403944901e+05       2.397789895602e+03       3.888416259974e+03       0.000000000000e+00       0.000000000000e+00       1.612190324148e+05 
       1.648558376469e-02       1.681343174386e+05       1.681342957258e+05       0.000000000000e+00       1.509431865841e+05       2.381022543981e+03       3.897434046249e+03       0.000000000000e+00       0.000000000000e+00       1.606053731297e+05 
       1.661109011841e-02       1.675367029596e+05       1.675366815407e+05       0.000000000000e+00       1.501477247688e+05       2.379191467226e+03       3.904047362319e+03       0.000000000000e+00       0.000000000000e+00       1.599935538559e+05 
       1.673664263240e-02       1.669407049484e+05       1.669406838174e+05       0.000000000000e+00       1.493538621271e+05       2.390984422951e+03       3.907296170633e+03       0.000000000000e+00       0.000000000000e+00       1.593834950378e+05 
       1.686224197463e-02       1.663463444597e+05       1.663463236107e+05       0.000000000000e+00       1.485618827290e+05       2.414987521314e+03       3.906324070943e+03       0.000000000000e+00       0.000000000000e+00       1.587752247186e+05 
       1.698788883495e-02       1.657536073605e+05       1.657535867879e+05       0.000000000000e+00       1.477716638028e+05       2.449747743173e+03       3.900393430664e+03       0.000000000000e+00       0.000000000000e+00       1.581686782035e+05 
       1.711358392534e-02       1.651624833304e+05       1.651624630286e+05       0.000000000000e+00       1.469828686864e+05       2.493784809187e+03       3.888874370696e+03       0.000000000000e+00       0.000000000000e+00       1.575637605698e+05 
       1.723932798012e-02       1.645729842882e+05       1.645729642518e+05       0.000000000000e+00       1.461961624816e+05       2.545591439779e+03       3.871261824789e+03       0.000000000000e+00       0.000000000000e+00       1.569605558113e+05 
       1.736512175629e-02       1.639850993171e+05       1.639850795409e+05       0.000000000000e+00       1.454110894175e+05       2.603649558009e+03       3.847172826583e+03       0.000000000000e+00       0.000000000000e+00       1.563589517917e+05 
       1.749096603375e-02       1.633988376567e+05       1.633988181356e+05       0.000000000000e+00       1.446278341329e+05       2.666457242743e+03       3.816342714292e+03       0.000000000000e+00       0.000000000000e+00       1.557589566014e+05 
