# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       4.761169236447e+01      -3.705927579169e-06      -1.013661758048e+03      -1.430273018910e+03       0.000000000000e+00      -3.699862725178e-06      -1.322342598309e+03       2.867509266665e-06       2.867509266665e-06 
       4.872071114719e+01      -3.551811890854e-06      -1.017134503544e+03      -1.435479842101e+03       0.000000000000e+00      -3.546000657086e-06      -1.327121811393e+03       2.748347401417e-06       2.748347401417e-06 
       4.985556229585e+01      -3.404046745716e-06      -1.020594073558e+03      -1.440684781903e+03       0.000000000000e+00      -3.398478685533e-06      -1.331897393756e+03       2.634096070694e-06       2.634096070694e-06 
       5.101684752356e+01      -3.262386353669e-06      -1.024044063289e+03      -1.445893822238e+03       0.000000000000e+00      -3.257051424916e-06      -1.336674774726e+03       2.524565213365e-06       2.524565213365e-06 
       5.220518255912e+01      -3.126562631701e-06      -1.027478124358e+03      -1.451098866856e+03       0.000000000000e+00      -3.121451233007e-06      -1.341446371601e+03       2.419547522316e-06       2.419547522316e-06 
       5.342119747348e+01      -2.996342735439e-06      -1.030897434921e+03      -1.456302453185e+03       0.000000000000e+00      -2.991445648451e-06      -1.346214431370e+03       2.318862958740e-06       2.318862958740e-06 
       5.466553701386e+01      -2.871505340728e-06      -1.034304127075e+03      -1.461508584484e+03       0.000000000000e+00      -2.866813711248e-06      -1.350982542687e+03       2.222340385299e-06       2.222340385299e-06 
       5.593886094555e+01      -2.751821800367e-06      -1.037694570508e+03      -1.466713172150e+03       0.000000000000e+00      -2.747327150222e-06      -1.355746808571e+03       2.129802988839e-06       2.129802988839e-06 
       5.724184440175e+01      -2.637096074352e-06      -1.041073907185e+03      -1.471924534298e+03       0.000000000000e+00      -2.632790247990e-06      -1.360514799242e+03       2.041099196001e-06       2.041099196001e-06 
       5.857517824153e+01      -2.527089827821e-06      -1.044427312013e+03      -1.477122839145e+03       0.000000000000e+00      -2.522965061305e-06      -1.365268056592e+03       1.956044678817e-06       1.956044678817e-06 
       5.993956941616e+01      -2.421643564371e-06      -1.047767828679e+03      -1.482327644093e+03       0.000000000000e+00      -2.417692356485e-06      -1.370024531820e+03       1.874516144255e-06       1.874516144255e-06 
       6.133574134388e+01      -2.320552515113e-06      -1.051087005097e+03      -1.487528287490e+03       0.000000000000e+00      -2.316767701268e-06      -1.374774224846e+03       1.796355228940e-06       1.796355228940e-06 
       6.276443429353e+01      -2.223649304295e-06      -1.054389048178e+03      -1.492732013892e+03       0.000000000000e+00      -2.220023995360e-06      -1.379523685544e+03       1.721432518980e-06       1.721432518980e-06 
       6.422640577704e+01      -2.130756891241e-06      -1.057670746650e+03      -1.497935575699e+03       0.000000000000e+00      -2.127284489178e-06      -1.384269766230e+03       1.649611117893e-06       1.649611117893e-06 
       6.572243095103e+01      -2.041706668962e-06      -1.060929056361e+03      -1.503136135246e+03       0.000000000000e+00      -2.038380853031e-06      -1.389009678527e+03       1.580760638357e-06       1.580760638357e-06 
       6.725330302784e+01      -1.956350864435e-06      -1.064168227959e+03      -1.508341212522e+03       0.000000000000e+00      -1.953165557114e-06      -1.393750202791e+03       1.514766824672e-06       1.514766824672e-06 
       6.881983369612e+01      -1.874522976286e-06      -1.067379193110e+03      -1.513539463560e+03       0.000000000000e+00      -1.871472373640e-06      -1.398480686940e+03       1.451500916856e-06       1.451500916856e-06 
       7.042285355117e+01      -1.796090342775e-06      -1.070567721828e+03      -1.518740732934e+03       0.000000000000e+00      -1.793168859291e-06      -1.403210040056e+03       1.390860344125e-06       1.390860344125e-06 
       7.206321253533e+01      -1.720910189780e-06      -1.073730890685e+03      -1.523942610397e+03       0.000000000000e+00      -1.718112474724e-06      -1.407935839852e+03       1.332734700624e-06       1.332734700624e-06 
       7.374178038864e+01      -1.648841507897e-06      -1.076862838995e+03      -1.529138543588e+03       0.000000000000e+00      -1.646162442301e-06      -1.412651834233e+03       1.277014942646e-06       1.277014942646e-06 
       7.545944711000e+01      -1.579765622278e-06      -1.079968260448e+03      -1.534337125116e+03       0.000000000000e+00      -1.577200282560e-06      -1.417365744625e+03       1.223609312872e-06       1.223609312872e-06 
       7.721712342904e+01      -1.513553180092e-06      -1.083041624079e+03      -1.539532454382e+03       0.000000000000e+00      -1.511096855278e-06      -1.422071900416e+03       1.172417781017e-06       1.172417781017e-06 
       7.901574128902e+01      -1.450092658002e-06      -1.086086089116e+03      -1.544731115565e+03       0.000000000000e+00      -1.447740820679e-06      -1.426776148440e+03       1.123354118650e-06       1.123354118650e-06 
       8.085625434092e+01      -1.389258549272e-06      -1.089090912804e+03      -1.549919991058e+03       0.000000000000e+00      -1.387006878155e-06      -1.431466130212e+03       1.076321258221e-06       1.076321258221e-06 
       8.273963844913e+01      -1.330963740800e-06      -1.092071223215e+03      -1.555122888387e+03       0.000000000000e+00      -1.328808058377e-06      -1.436163578289e+03       1.031251872168e-06       1.031251872168e-06 
       8.466689220884e+01      -1.275082860361e-06      -1.095008588602e+03      -1.560315987410e+03       0.000000000000e+00      -1.273019194800e-06      -1.440846222699e+03       9.880489788570e-07       9.880489788570e-07 
       8.663903747550e+01      -1.221518226889e-06      -1.097902338143e+03      -1.565500794405e+03       0.000000000000e+00      -1.219542767024e-06      -1.445515178661e+03       9.466370490733e-07       9.466370490733e-07 
       8.865711990663e+01      -1.170186721110e-06      -1.100761815439e+03      -1.570693289071e+03       0.000000000000e+00      -1.168295792811e-06      -1.450184903825e+03       9.069518295667e-07       9.069518295667e-07 
       9.072220951624e+01      -1.120993676748e-06      -1.103583249542e+03      -1.575890828898e+03       0.000000000000e+00      -1.119183761492e-06      -1.454852652196e+03       8.689201158861e-07       8.689201158861e-07 
       9.283540124220e+01      -1.073835450480e-06      -1.106349203137e+03      -1.581071394630e+03       0.000000000000e+00      -1.072103199715e-06      -1.459497773808e+03       8.324617319455e-07       8.324617319455e-07 
       9.499781552671e+01      -1.028637664382e-06      -1.109066872855e+03      -1.586248290544e+03       0.000000000000e+00      -1.026979852141e-06      -1.464132212754e+03       7.975191811917e-07       7.975191811917e-07 
       9.721059891047e+01      -9.853326586806e-07      -1.111748927915e+03      -1.591442816601e+03       0.000000000000e+00      -9.837461707011e-07      -1.468775274470e+03       7.640401730794e-07       7.640401730794e-07 
       9.947492464050e+01      -9.438244291913e-07      -1.114373356596e+03      -1.596626766207e+03       0.000000000000e+00      -9.423063084631e-07      -1.473400558346e+03       7.319504319768e-07       7.319504319768e-07 
       1.017919932923e+02      -9.040375716958e-07      -1.116935684315e+03      -1.601797190489e+03       0.000000000000e+00      -9.025849851286e-07      -1.478004957509e+03       7.011916441176e-07       7.011916441176e-07 
       1.041630334063e+02      -8.659150959392e-07      -1.119450906844e+03      -1.606979214975e+03       0.000000000000e+00      -8.645253046672e-07      -1.482611252893e+03       6.717197743027e-07       6.717197743027e-07 
       1.065893021393e+02      -8.293780451261e-07      -1.121903572618e+03      -1.612154491052e+03       0.000000000000e+00      -8.280484397083e-07      -1.487202089932e+03       6.434737403611e-07       6.434737403611e-07 
       1.090720859313e+02      -7.943639973836e-07      -1.124295049516e+03      -1.617328952957e+03       0.000000000000e+00      -7.930920711208e-07      -1.491782502217e+03       6.164052800015e-07       6.164052800015e-07 
       1.116127011869e+02      -7.608124224806e-07      -1.126626204562e+03      -1.622508013571e+03       0.000000000000e+00      -7.595957682879e-07      -1.496357020363e+03       5.904675928737e-07       5.904675928737e-07 
       1.142124949741e+02      -7.286513690943e-07      -1.128876749523e+03      -1.627666807695e+03       0.000000000000e+00      -7.274876976371e-07      -1.500902230145e+03       5.656050055015e-07       5.656050055015e-07 
       1.168728457379e+02      -6.978367713144e-07      -1.131064189191e+03      -1.632835120751e+03       0.000000000000e+00      -6.967238662998e-07      -1.505445094120e+03       5.417834845369e-07       5.417834845369e-07 
       1.195951640315e+02      -6.683105028706e-07      -1.133182008507e+03      -1.638008336322e+03       0.000000000000e+00      -6.672462434370e-07      -1.509980826688e+03       5.189580751528e-07       5.189580751528e-07 
       1.223808932641e+02      -6.400075263514e-07      -1.135206521696e+03      -1.643157175281e+03       0.000000000000e+00      -6.389898979240e-07      -1.514481889803e+03       4.970784388742e-07       4.970784388742e-07 
       1.252315104662e+02      -6.128910664131e-07      -1.137158446914e+03      -1.648316845189e+03       0.000000000000e+00      -6.119181155829e-07      -1.518980158563e+03       4.761161820057e-07       4.761161820057e-07 
       1.281485270728e+02      -5.869060809929e-07      -1.139023549615e+03      -1.653472161848e+03       0.000000000000e+00      -5.859759444747e-07      -1.523461040360e+03       4.560287189702e-07       4.560287189702e-07 
       1.311334897247e+02      -5.620044367746e-07      -1.140795296068e+03      -1.658619320284e+03       0.000000000000e+00      -5.611153302841e-07      -1.527920405054e+03       4.367788214922e-07       4.367788214922e-07 
       1.341879810886e+02      -5.381439865339e-07      -1.142475110242e+03      -1.663766354996e+03       0.000000000000e+00      -5.372941951899e-07      -1.532364999435e+03       4.183339054755e-07       4.183339054755e-07 
       1.373136206963e+02      -5.152802003877e-07      -1.144055940521e+03      -1.668909182938e+03       0.000000000000e+00      -5.144680823655e-07      -1.536790385084e+03       4.006595288736e-07       4.006595288736e-07 
       1.405120658032e+02      -4.933745283749e-07      -1.145539731801e+03      -1.674057168529e+03       0.000000000000e+00      -4.925985053573e-07      -1.541204471075e+03       3.837258895565e-07       3.837258895565e-07 
       1.437850122673e+02      -4.723800388014e-07      -1.146904975891e+03      -1.679185622269e+03       0.000000000000e+00      -4.716386090335e-07      -1.545583791083e+03       3.674966595780e-07       3.674966595780e-07 
       1.471341954482e+02      -4.522649306468e-07      -1.148161043511e+03      -1.684315307052e+03       0.000000000000e+00      -4.515566450104e-07      -1.549946688387e+03       3.519472708399e-07       3.519472708399e-07 
       1.505613911270e+02      -4.329926073241e-07      -1.149302976132e+03      -1.689446341058e+03       0.000000000000e+00      -4.323160767795e-07      -1.554292467642e+03       3.370494196214e-07       3.370494196214e-07 
       1.540684164483e+02      -4.145285605455e-07      -1.150317521347e+03      -1.694568188115e+03       0.000000000000e+00      -4.138824590903e-07      -1.558610464580e+03       3.227739143692e-07       3.227739143692e-07 
       1.576571308833e+02      -3.968341739614e-07      -1.151204276380e+03      -1.699685756098e+03       0.000000000000e+00      -3.962172256275e-07      -1.562904597408e+03       3.090959466663e-07       3.090959466663e-07 
       1.613294372160e+02      -3.798795978611e-07      -1.151953603431e+03      -1.704794407953e+03       0.000000000000e+00      -3.792905823844e-07      -1.567169565471e+03       2.959898579832e-07       2.959898579832e-07 
       1.650872825517e+02      -3.636357284464e-07      -1.152564495273e+03      -1.709901314596e+03       0.000000000000e+00      -3.630734734455e-07      -1.571411026856e+03       2.834331461965e-07       2.834331461965e-07 
       1.689326593498e+02      -3.480714596278e-07      -1.153025769715e+03      -1.714998958821e+03       0.000000000000e+00      -3.475348435828e-07      -1.575621097379e+03       2.714017405844e-07       2.714017405844e-07 
       1.728676064800e+02      -3.331600145332e-07      -1.153335862366e+03      -1.720094422878e+03       0.000000000000e+00      -3.326479599599e-07      -1.579805274268e+03       2.598749391659e-07       2.598749391659e-07 
       1.768942103034e+02      -3.188706119533e-07      -1.153480843164e+03      -1.725175937411e+03       0.000000000000e+00      -3.183820887159e-07      -1.583951784461e+03       2.488300339384e-07       2.488300339384e-07 
