# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_fld                  7:d_ur                   8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_dmeff               15:t_fld                 16:t_ur                  17:t_tot              
       4.534459031676e-03      -2.701094019199e+00      -3.415146866789e+00      -3.431934627517e+00      -3.431932427798e+00       0.000000000000e+00      -2.598796379106e+00      -3.406863605804e+00       5.590503458891e-01       5.572076187624e-01      -3.623269313088e-04       2.925659248564e-03       2.930704464565e-03       2.930704299808e-03                      nan      -3.133635341383e-04       2.804644194694e-03 
       4.653037169509e-03      -2.693055671470e+00      -3.527997699743e+00      -3.546588428749e+00      -3.546586216626e+00       0.000000000000e+00      -2.587662351103e+00      -3.517637312827e+00       5.568789992239e-01       5.553948922503e-01      -4.495778024586e-04       3.072719722109e-03       3.078296447724e-03       3.078296283505e-03                      nan      -3.852105532258e-04       2.943405381615e-03 
       4.771895388214e-03      -2.681192546334e+00      -3.643436625609e+00      -3.663964622505e+00      -3.663962398201e+00       0.000000000000e+00      -2.573287872534e+00      -3.630929161245e+00       5.547004666429e-01       5.535581654067e-01      -5.376139593052e-04       3.223187903416e-03       3.229332433625e-03       3.229332269918e-03                      nan      -4.562232962321e-04       3.085468309432e-03 
       4.891015441268e-03      -2.665618082691e+00      -3.761408074194e+00      -3.784031769837e+00      -3.784029533566e+00       0.000000000000e+00      -2.555843301355e+00      -3.746708734338e+00       5.525163582358e-01       5.516982675713e-01      -6.255643555003e-04       3.377002254170e-03       3.383760842139e-03       3.383760678920e-03                      nan      -5.255593908142e-04       3.230814685787e-03 
       5.010380607654e-03      -2.646465800109e+00      -3.881876858177e+00      -3.906757388027e+00      -3.906755139998e+00       0.000000000000e+00      -2.535529309556e+00      -3.864948724159e+00       5.503295046269e-01       5.498173444993e-01      -7.125007469070e-04       3.534117827316e-03       3.541536171091e-03       3.541536008337e-03                      nan      -5.923647952723e-04       3.379435202079e-03 
       5.129975545600e-03      -2.623902288678e+00      -4.004801458892e+00      -4.032109410784e+00      -4.032107151199e+00       0.000000000000e+00      -2.512570864217e+00      -3.985622004813e+00       5.481422474723e-01       5.479171697955e-01      -7.974791058373e-04       3.694484224150e-03       3.702611109594e-03       3.702610947284e-03                      nan      -6.557975103125e-04       3.531318403238e-03 
       5.249786161774e-03      -2.598116046040e+00      -4.130146699156e+00      -4.160054685498e+00      -4.160052414550e+00       0.000000000000e+00      -2.487212042841e+00      -4.108702182612e+00       5.459564000933e-01       5.459991135980e-01      -8.795379361201e-04       3.858052023906e-03       3.866935410086e-03       3.866935248200e-03                      nan      -7.150360232655e-04       3.686450703399e-03 
       5.369799494223e-03      -2.569330786202e+00      -4.257871384492e+00      -4.290561394348e+00      -4.290559112227e+00       0.000000000000e+00      -2.459722007954e+00      -4.234163887363e+00       5.437745523937e-01       5.440654139267e-01      -9.577208737965e-04       4.024774502999e-03       4.034464800223e-03       4.034464638743e-03                      nan      -7.692913485874e-04       3.844823120197e-03 
       5.490003607536e-03      -2.537789175635e+00      -4.387932991178e+00      -4.423596863779e+00      -4.423594570667e+00       0.000000000000e+00      -2.430380560372e+00      -4.361981293152e+00       5.415981100225e-01       5.421172591212e-01      -1.031085360674e-03       4.194597407234e-03       4.205148322119e-03       4.205148161028e-03                      nan      -8.178223861929e-04       4.006419046545e-03 
       5.610387498875e-03      -2.503758037973e+00      -4.520280158823e+00      -4.559128686753e+00      -4.559126382827e+00       0.000000000000e+00      -2.399481399447e+00      -4.492127958806e+00       5.394284230912e-01       5.401558961361e-01      -1.098722836538e-03       4.367463756295e-03       4.378935405224e-03       4.378935244504e-03                      nan      -8.599452064685e-04       4.171220092157e-03 
       5.730941013670e-03      -2.467519025238e+00      -4.654894737619e+00      -4.697125369444e+00      -4.697123054875e+00       0.000000000000e+00      -2.367333014934e+00      -4.624583912977e+00       5.372682194387e-01       5.381840209644e-01      -1.159717864635e-03       4.543341009763e-03       4.555786089339e-03       4.555785928976e-03                      nan      -8.950348327889e-04       4.339219490125e-03 
       5.851654769906e-03      -2.429374391946e+00      -4.791730716667e+00      -4.837555135717e+00      -4.837552810672e+00       0.000000000000e+00      -2.334244933641e+00      -4.759324874670e+00       5.351186646469e-01       5.362029080813e-01      -1.213237472657e-03       4.722175462823e-03       4.735651415495e-03       4.735651255474e-03                      nan      -9.225511737940e-04       4.510396702539e-03 
       5.972520090068e-03      -2.389638004204e+00      -4.930735372890e+00      -4.980385565375e+00      -4.980383230015e+00       0.000000000000e+00      -2.300527134936e+00      -4.896325173511e+00       5.329803673586e-01       5.342133868166e-01      -1.258513230661e-03       4.903907492110e-03       4.918479040651e-03       4.918478880959e-03                      nan      -9.420406102629e-04       4.684724723185e-03 
       6.093528939880e-03      -2.348634225584e+00      -5.071876370459e+00      -5.125585772893e+00      -5.125583427375e+00       0.000000000000e+00      -2.266493649427e+00      -5.035563865552e+00       5.308549768249e-01       5.322174004201e-01      -1.294820980539e-03       5.088495216528e-03       5.104225924229e-03       5.104225764853e-03                      nan      -9.531391422610e-04       4.862184422455e-03 
       6.214673873133e-03      -2.306694698390e+00      -5.215112344952e+00      -5.273124540090e+00      -5.273122184566e+00       0.000000000000e+00      -2.232451703297e+00      -5.177018340306e+00       5.287434357564e-01       5.302162918414e-01      -1.321525956960e-03       5.275888911928e-03       5.292845188191e-03       5.292845029118e-03                      nan      -9.555854219735e-04       5.042748718472e-03 
       6.335947981903e-03      -2.264156167452e+00      -5.360413277760e+00      -5.422971756594e+00      -5.422969391212e+00       0.000000000000e+00      -2.198703001210e+00      -5.320668718728e+00       5.266470524505e-01       5.282118460526e-01      -1.338068547117e-03       5.466048139777e-03       5.484294795134e-03       5.484294636353e-03                      nan      -9.492224772841e-04       5.226392553917e-03 
       6.457344851613e-03      -2.221354863138e+00      -5.507722557030e+00      -5.575096295517e+00      -5.575093920419e+00       0.000000000000e+00      -2.165534425465e+00      -5.466489868963e+00       5.245660142898e-01       5.262048400520e-01      -1.344016220451e-03       5.658914137069e-03       5.678524909482e-03       5.678524750982e-03                      nan      -9.340072366482e-04       5.413077050695e-03 
       6.578858520406e-03      -2.178625541891e+00      -5.657002950673e+00      -5.729468211706e+00      -5.729465827033e+00       0.000000000000e+00      -2.133221686917e+00      -5.614460552968e+00       5.225010776054e-01       5.241966762024e-01      -1.339018365736e-03       5.854441841990e-03       5.875492057883e-03       5.875491899653e-03                      nan      -9.100059312134e-04       5.602767045812e-03 
       6.700483442374e-03      -2.136295356676e+00      -5.808217190908e+00      -5.886056250398e+00      -5.886053856285e+00       0.000000000000e+00      -2.102021388428e+00      -5.764558107690e+00       5.204524532247e-01       5.221882835405e-01      -1.322830883396e-03       6.052583116851e-03       6.075148852308e-03       6.075148694339e-03                      nan      -8.773964561728e-04       5.795419587039e-03 
       6.822214454238e-03      -2.094689909082e+00      -5.961333046406e+00      -6.044833833613e+00      -6.044831430192e+00       0.000000000000e+00      -2.072176945728e+00      -5.916764285925e+00       5.184213393488e-01       5.201816373296e-01      -1.295330300800e-03       6.253302616932e-03       6.277460766861e-03       6.277460609143e-03                      nan      -8.364734415215e-04       5.990999525430e-03 
       6.944046745134e-03      -2.054115208421e+00      -6.116294250749e+00      -6.205769845885e+00      -6.205767433285e+00       0.000000000000e+00      -2.043902045488e+00      -6.071052635309e+00       5.164072243856e-01       5.181770836596e-01      -1.256527224503e-03       6.456541264828e-03       6.482377279510e-03       6.482377122035e-03                      nan      -7.876406554806e-04       6.189450364125e-03 
       7.065975829162e-03      -2.014869665362e+00      -6.273089274580e+00      -6.368835478548e+00      -6.368833056892e+00       0.000000000000e+00      -2.017391868818e+00      -6.227405364741e+00       5.144107116357e-01       5.161760926050e-01      -1.206513431087e-03       6.662269559628e-03       6.689860276933e-03       6.689860119692e-03                      nan      -7.314035278797e-04       6.390726826339e-03 
       7.187997520434e-03      -1.977234728918e+00      -6.431680613273e+00      -6.534003210244e+00      -6.534000779654e+00       0.000000000000e+00      -1.992815565618e+00      -6.385800983747e+00       5.124320079450e-01       5.141798058007e-01      -1.145535503600e-03       6.870445908907e-03       6.899870708865e-03       6.899870551850e-03                      nan      -6.683745845850e-04       6.594775792953e-03 
       7.310107910369e-03      -1.941468751643e+00      -6.592006625386e+00      -6.701245647934e+00      -6.701243208529e+00       0.000000000000e+00      -1.970313693802e+00      -6.546213519938e+00       5.104708073512e-01       5.121889082552e-01      -1.073984385952e-03       7.081015713729e-03       7.112366323070e-03       7.112366166274e-03                      nan      -5.992640116627e-04       6.801534721513e-03 
       7.432303346994e-03      -1.907806603217e+00      -6.754018289303e+00      -6.870532533207e+00      -6.870530085102e+00       0.000000000000e+00      -1.949996664247e+00      -6.708615930122e+00       5.085264015539e-01       5.102036949082e-01      -9.923500766176e-04       7.293926382250e-03       7.327300038562e-03       7.327299881977e-03                      nan      -5.248624800664e-04       7.010934005531e-03 
       7.554580416072e-03      -1.876470510237e+00      -6.917707733106e+00      -7.041839640714e+00      -7.041837184021e+00       0.000000000000e+00      -1.931953132801e+00      -6.872992158649e+00       5.065995000423e-01       5.082258723903e-01      -9.012225617065e-04       7.509157961588e-03       7.544644024099e-03       7.544643867719e-03                      nan      -4.460391952521e-04       7.222921176599e-03 
       7.676935923868e-03      -1.847653300173e+00      -7.083048636303e+00      -7.215139553810e+00      -7.215137088638e+00       0.000000000000e+00      -1.916238068094e+00      -7.039319713605e+00       5.046898061383e-01       5.062561663555e-01      -8.013172905840e-04       7.726674170553e-03       7.764359969124e-03       7.764359812942e-03                      nan      -3.637283175206e-04       7.437428908538e-03 
       7.799366881390e-03      -1.821511317694e+00      -7.249964905286e+00      -7.390404780534e+00      -7.390402306990e+00       0.000000000000e+00      -1.902874954963e+00      -7.207567101425e+00       5.027963343422e-01       5.042946572984e-01      -6.934905060124e-04       7.946413341444e-03       7.986403661078e-03       7.986403505087e-03                      nan      -2.789239084659e-04       7.654376996642e-03 
       7.921870489981e-03      -1.798178594449e+00      -7.418417724435e+00      -7.567606787452e+00      -7.567604305640e+00       0.000000000000e+00      -1.891859509712e+00      -7.377707220737e+00       5.009183747858e-01       5.023416680838e-01      -5.786680431832e-04       8.168331935713e-03       8.210733607711e-03       8.210733451905e-03                      nan      -1.926562906031e-04       7.873688145733e-03 
       8.044444128110e-03      -1.777776115794e+00      -7.588431564872e+00      -7.746723159069e+00      -7.746720669091e+00       0.000000000000e+00      -1.883165262879e+00      -7.549727547051e+00       4.990565833816e-01       5.003988466905e-01      -4.578559493075e-04       8.392427273243e-03       8.437328473314e-03       8.437328317688e-03                      nan      -1.059849301135e-04       8.095305446665e-03 
       8.167085339271e-03      -1.760369154065e+00      -7.759913003528e+00      -7.927726226363e+00      -7.927723728317e+00       0.000000000000e+00      -1.876729624042e+00      -7.723591097656e+00       4.972095424456e-01       4.984658230389e-01      -3.321857181322e-04       8.618630316208e-03       8.666142078958e-03       8.666141923506e-03                      nan      -1.998970974955e-05       8.319138378631e-03 
       8.289791820870e-03      -1.746009239862e+00      -7.932843988703e+00      -8.110593197314e+00      -8.110590691296e+00       0.000000000000e+00      -1.872469619801e+00      -7.899276397592e+00       4.953771713902e-01       4.965435006065e-01      -2.028356863386e-04       8.846916980701e-03       8.897147174669e-03       8.897147019385e-03                      nan       6.425166705769e-05       8.545117712619e-03 
       8.412561414027e-03      -1.734716362549e+00      -8.107204100948e+00      -8.295299369134e+00      -8.295296855239e+00       0.000000000000e+00      -1.870276255510e+00      -8.076759194882e+00       4.935590122718e-01       4.946323807336e-01      -7.104909044831e-05       9.077258234237e-03       9.130312104888e-03       9.130311949768e-03                      nan       1.456764654668e-04       8.773168662411e-03 
