# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       5.915554034386e-01      -2.439378367249e-02      -3.337374703806e+02      -4.691110487969e+02       0.000000000000e+00      -2.438081971676e-02      -4.339145559285e+02       6.095204929190e-03       6.095204929190e-03      -9.462254111254e-07       5.364145172787e-01       5.585912643597e-01                      nan      -9.252911353176e-07       5.337082198444e-01 
       5.946564282162e-01      -2.419268613874e-02      -3.344379194056e+02      -4.701403642240e+02       0.000000000000e+00      -2.417982923536e-02      -4.348615569035e+02       6.044957308839e-03       6.044957308839e-03      -9.384402533143e-07       5.375770854233e-01       5.598109867344e-01                      nan      -9.176791093522e-07       5.348722290470e-01 
       5.977574530862e-01      -2.399440457033e-02      -3.351419983997e+02      -4.711674324755e+02       0.000000000000e+00      -2.398165318237e-02      -4.358073137435e+02       5.995413295592e-03       5.995413295592e-03      -9.307643652098e-07       5.387404581425e-01       5.610296240447e-01                      nan      -9.101738121810e-07       5.360354933586e-01 
       6.008584780470e-01      -2.379892344203e-02      -3.358520619392e+02      -4.721927700351e+02       0.000000000000e+00      -2.378627603176e-02      -4.367526212739e+02       5.946569007941e-03       5.946569007941e-03      -9.231961456004e-07       5.399059651788e-01       5.622480340661e-01                      nan      -9.027736281031e-07       5.371989123189e-01 
       6.039595030973e-01      -2.360615222057e-02      -3.365686467316e+02      -4.732159622333e+02       0.000000000000e+00      -2.359360729582e-02      -4.376972286541e+02       5.898401823954e-03       5.898401823954e-03      -9.157298105427e-07       5.410729606640e-01       5.634653617362e-01                      nan      -8.954728429359e-07       5.383616966527e-01 
       6.070605282357e-01      -2.341592464985e-02      -3.372904767163e+02      -4.742352541048e+02       0.000000000000e+00      -2.340348080904e-02      -4.386395081946e+02       5.850870202260e-03       5.850870202260e-03      -9.083567061083e-07       5.422387740650e-01       5.646788988984e-01                      nan      -8.882629524093e-07       5.395212477947e-01 
       6.101615534608e-01      -2.322814296906e-02      -3.380165355076e+02      -4.752499742590e+02       0.000000000000e+00      -2.321579886854e-02      -4.395787529075e+02       5.803949717135e-03       5.803949717135e-03      -9.010723623814e-07       5.434020345013e-01       5.658874722539e-01                      nan      -8.811395887620e-07       5.406764061231e-01 
       6.132625787714e-01      -2.304277041051e-02      -3.387460614422e+02      -4.762603182616e+02       0.000000000000e+00      -2.303052473476e-02      -4.405149999417e+02       5.757631183689e-03       5.757631183689e-03      -8.938768047461e-07       5.445626084281e-01       5.670913240665e-01                      nan      -8.741028354494e-07       5.418273452346e-01 
       6.163636041661e-01      -2.285985526846e-02      -3.394791298840e+02      -4.772679138671e+02       0.000000000000e+00      -2.284770668614e-02      -4.414495821599e+02       5.711926671534e-03       5.711926671534e-03      -8.867748866416e-07       5.457223054475e-01       5.682927815807e-01                      nan      -8.671575347561e-07       5.429762214953e-01 
       6.194646296437e-01      -2.267939609657e-02      -3.402147506855e+02      -4.782734819732e+02       0.000000000000e+00      -2.266734328837e-02      -4.423829265307e+02       5.666835822093e-03       5.666835822093e-03      -8.797696707996e-07       5.468817180371e-01       5.694930015802e-01                      nan      -8.603067853075e-07       5.441240582306e-01 
       6.225656552030e-01      -2.250134874040e-02      -3.409512044282e+02      -4.792771452399e+02       0.000000000000e+00      -2.248939042196e-02      -4.433148582117e+02       5.622347605489e-03       5.622347605489e-03      -8.728612449584e-07       5.480403857263e-01       5.706920998344e-01                      nan      -8.535507479917e-07       5.452708757067e-01 
       6.256666808426e-01      -2.232560624625e-02      -3.416857871436e+02      -4.802781204123e+02       0.000000000000e+00      -2.231374120129e-02      -4.442443101504e+02       5.578435300322e-03       5.578435300322e-03      -8.660452979071e-07       5.491962660349e-01       5.718885905629e-01                      nan      -8.468852380611e-07       5.464151570217e-01 
       6.287677065615e-01      -2.215200717702e-02      -3.424151023226e+02      -4.812746575248e+02       0.000000000000e+00      -2.214023428490e-02      -4.451693203477e+02       5.535058571225e-03       5.535058571225e-03      -8.593139657907e-07       5.503459225509e-01       5.730795024837e-01                      nan      -8.403025604434e-07       5.475539710970e-01 
       6.318687323584e-01      -2.198036501600e-02      -3.431355716053e+02      -4.822643453901e+02       0.000000000000e+00      -2.196868326247e-02      -4.460873612398e+02       5.492170815617e-03       5.492170815617e-03      -8.526581931502e-07       5.514852500979e-01       5.742610458829e-01                      nan      -8.337938421210e-07       5.486836233988e-01 
       6.349697582322e-01      -2.181060403281e-02      -3.438456514475e+02      -4.832466071114e+02       0.000000000000e+00      -2.179901244761e-02      -4.469977183959e+02       5.449753111903e-03       5.449753111903e-03      -8.460743233365e-07       5.526129360988e-01       5.754321306998e-01                      nan      -8.273555029604e-07       5.498030304168e-01 
       6.380707841818e-01      -2.164272608531e-02      -3.445454277060e+02      -4.842220148081e+02       0.000000000000e+00      -2.163122369737e-02      -4.479008697602e+02       5.407805924342e-03       5.407805924342e-03      -8.395632754353e-07       5.537297569377e-01       5.765936119535e-01                      nan      -8.209884609692e-07       5.509130020194e-01 
       6.411718102061e-01      -2.147679384370e-02      -3.452364156220e+02      -4.851920980453e+02       0.000000000000e+00      -2.146537964565e-02      -4.487982982862e+02       5.366344911411e-03       5.366344911411e-03      -8.331293691852e-07       5.548382280083e-01       5.777479483442e-01                      nan      -8.146969729193e-07       5.520159117690e-01 
       6.442728363040e-01      -2.131285297210e-02      -3.459202775850e+02      -4.861580244536e+02       0.000000000000e+00      -2.130152592733e-02      -4.496912167169e+02       5.325381481832e-03       5.325381481832e-03      -8.267760730855e-07       5.559406000558e-01       5.788971982124e-01                      nan      -8.084844528405e-07       5.531137696392e-01 
       6.473738624744e-01      -2.115093170638e-02      -3.465987091278e+02      -4.871208485856e+02       0.000000000000e+00      -2.113969075746e-02      -4.505807513273e+02       5.284922689364e-03       5.284922689364e-03      -8.205048521457e-07       5.570387767787e-01       5.800430164359e-01                      nan      -8.023523235711e-07       5.542082064986e-01 
