# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1847       3.105059406455e+02       9.757521113128e+00       5.368106087008e-02      -4.178049233521e+00       1.493501877816e-09       2.997255576234e-07      -6.536097360394e-08 
 1848       3.092996378129e+02       9.801784728707e+00       5.361338581247e-02      -4.178799876013e+00       1.491631066630e-09       3.033185134259e-07      -6.600275625656e-08 
 1849       3.080980415400e+02       9.846077386986e+00       5.354566517043e-02      -4.183558564213e+00       1.489763211449e-09       3.068797115027e-07      -6.663354679334e-08 
 1850       3.069014150070e+02       9.890373640430e+00       5.347790437996e-02      -4.192293342628e+00       1.487898306696e-09       3.104099427121e-07      -6.725334822196e-08 
 1851       3.057100224611e+02       9.934647931728e+00       5.341010889946e-02      -4.204972075365e+00       1.486036346389e-09       3.139100038395e-07      -6.786216382343e-08 
 1852       3.045241292178e+02       9.978874593641e+00       5.334228420978e-02      -4.221562445868e+00       1.484177324145e-09       3.173806976145e-07      -6.845999715315e-08 
 1853       3.033440016626e+02       1.002302784886e+01       5.327443581421e-02      -4.242031956658e+00       1.482321233172e-09       3.208228327278e-07      -6.904685204182e-08 
 1854       3.021699072523e+02       1.006708180985e+01       5.320656923856e-02      -4.266347929068e+00       1.480468066270e-09       3.242372238477e-07      -6.962273259649e-08 
 1855       3.010021145162e+02       1.011101047871e+01       5.313869003116e-02      -4.294477502980e+00       1.478617815827e-09       3.276246916373e-07      -7.018764320146e-08 
 1856       2.998408930577e+02       1.015478774702e+01       5.307080376288e-02      -4.326387636566e+00       1.476770473818e-09       3.309860627710e-07      -7.074158851934e-08 
 1857       2.986865135556e+02       1.019838739570e+01       5.300291602719e-02      -4.362045106018e+00       1.474926031802e-09       3.343221699518e-07      -7.128457349196e-08 
 1858       2.975392477657e+02       1.024178309485e+01       5.293503244016e-02      -4.401416505295e+00       1.473084480919e-09       3.376338519277e-07      -7.181660334141e-08 
 1859       2.963993685219e+02       1.028494840361e+01       5.286715864052e-02      -4.444468245851e+00       1.471245811888e-09       3.409219535091e-07      -7.233768357102e-08 
 1860       2.952671497379e+02       1.032785677002e+01       5.279930028965e-02      -4.491166556380e+00       1.469410015005e-09       3.441873255854e-07      -7.284781996629e-08 
 1861       2.941428664084e+02       1.037048153084e+01       5.273146307163e-02      -4.541477482547e+00       1.467577080141e-09       3.474308251421e-07      -7.334701859596e-08 
 1862       2.930267946105e+02       1.041279591145e+01       5.266365269330e-02      -4.595366886731e+00       1.465746996740e-09       3.506533152778e-07      -7.383528581292e-08 
 1863       2.919192115055e+02       1.045477302567e+01       5.259587488423e-02      -4.652800447756e+00       1.463919753812e-09       3.538556652211e-07      -7.431262825528e-08 
 1864       2.908203953395e+02       1.049638587560e+01       5.252813539679e-02      -4.713743660636e+00       1.462095339939e-09       3.570387503476e-07      -7.477905284728e-08 
 1865       2.897306254457e+02       1.053760735151e+01       5.246044000616e-02      -4.778161836306e+00       1.460273743265e-09       3.602034521972e-07      -7.523456680034e-08 
 1866       2.886501822452e+02       1.057841023166e+01       5.239279451038e-02      -4.846020101361e+00       1.458454951498e-09       3.633506584906e-07      -7.567917761403e-08 
 1867       2.875793472486e+02       1.061876718219e+01       5.232520473036e-02      -4.917283397795e+00       1.456638951904e-09       3.664812631468e-07      -7.611289307707e-08 
 1868       2.865184030574e+02       1.065865075691e+01       5.225767650991e-02      -4.991916482737e+00       1.454825731309e-09       3.695961663004e-07      -7.653572126832e-08 
 1869       2.854676333655e+02       1.069803339721e+01       5.219021571578e-02      -5.069883928190e+00       1.453015276094e-09       3.726962743178e-07      -7.694767055778e-08 
 1870       2.844272876130e+02       1.073688998896e+01       5.212282784964e-02      -5.151144898364e+00       1.451207574761e-09       3.757822918382e-07      -7.734876022103e-08 
 1871       2.833974746433e+02       1.077520555543e+01       5.205551688058e-02      -5.235637437538e+00       1.449402625694e-09       3.788540951888e-07      -7.773905241677e-08 
 1872       2.823782682166e+02       1.081296762429e+01       5.198828640352e-02      -5.323294058716e+00       1.447600429515e-09       3.819113516514e-07      -7.811862058644e-08 
 1873       2.813697422821e+02       1.085016367593e+01       5.192114002646e-02      -5.414046954420e+00       1.445800986525e-09       3.849537267691e-07      -7.848753887692e-08 
 1874       2.803719709781e+02       1.088678114340e+01       5.185408137049e-02      -5.507827996253e+00       1.444004296700e-09       3.879808843416e-07      -7.884588214260e-08 
 1875       2.793850286321e+02       1.092280741236e+01       5.178711406980e-02      -5.604568734453e+00       1.442210359692e-09       3.909924864217e-07      -7.919372594752e-08 
 1876       2.784089897612e+02       1.095822982101e+01       5.172024177171e-02      -5.704200397452e+00       1.440419174826e-09       3.939881933105e-07      -7.953114656742e-08 
 1877       2.774439290721e+02       1.099303566004e+01       5.165346813667e-02      -5.806653891438e+00       1.438630741095e-09       3.969676635529e-07      -7.985822099188e-08 
 1878       2.764899214614e+02       1.102721217257e+01       5.158679683829e-02      -5.911859799908e+00       1.436845057164e-09       3.999305539342e-07      -8.017502692640e-08 
 1879       2.755470420156e+02       1.106074655406e+01       5.152023156333e-02      -6.019748383229e+00       1.435062121363e-09       4.028765194750e-07      -8.048164279456e-08 
 1880       2.746153660118e+02       1.109362595228e+01       5.145377601175e-02      -6.130249578196e+00       1.433281931686e-09       4.058052134272e-07      -8.077814774007e-08 
 1881       2.736949689171e+02       1.112583746727e+01       5.138743389673e-02      -6.243292997590e+00       1.431504485790e-09       4.087162872700e-07      -8.106462162892e-08 
 1882       2.727859263897e+02       1.115736815120e+01       5.132120894463e-02      -6.358807929735e+00       1.429729780995e-09       4.116093907051e-07      -8.134114505148e-08 
 1883       2.718883142783e+02       1.118820500842e+01       5.125510489507e-02      -6.476723338060e+00       1.427957814278e-09       4.144841716530e-07      -8.160779932464e-08 
 1884       2.710022086226e+02       1.121833499529e+01       5.118912550091e-02      -6.596967860653e+00       1.426188582273e-09       4.173402762481e-07      -8.186466649390e-08 
 1885       2.701276856537e+02       1.124774502021e+01       5.112327452828e-02      -6.719469809819e+00       1.424422081270e-09       4.201773488348e-07      -8.211182933552e-08 
 1886       2.692648217940e+02       1.127642194349e+01       5.105755575659e-02      -6.844157171643e+00       1.422658307210e-09       4.229950319631e-07      -8.234937135862e-08 
 1887       2.684136936575e+02       1.130435257734e+01       5.099197297854e-02      -6.970957605544e+00       1.420897255686e-09       4.257929663844e-07      -8.257737680736e-08 
 1888       2.675743780500e+02       1.133152368579e+01       5.092653000015e-02      -7.099798443834e+00       1.419138921942e-09       4.285707910469e-07      -8.279593066299e-08 
 1889       2.667469519692e+02       1.135792198461e+01       5.086123064078e-02      -7.230606691278e+00       1.417383300865e-09       4.313281430916e-07      -8.300511864605e-08 
 1890       2.659314926050e+02       1.138353414130e+01       5.079607873311e-02      -7.363309024648e+00       1.415630386991e-09       4.340646578476e-07      -8.320502721849e-08 
 1891       2.651280773398e+02       1.140834677497e+01       5.073107812321e-02      -7.497831792289e+00       1.413880174496e-09       4.367799688285e-07      -8.339574358576e-08 
 1892       2.643367837483e+02       1.143234645633e+01       5.066623267051e-02      -7.634101013667e+00       1.412132657199e-09       4.394737077271e-07      -8.357735569903e-08 
 1893       2.635576895981e+02       1.145551970759e+01       5.060154624785e-02      -7.772042378936e+00       1.410387828556e-09       4.421455044119e-07      -8.374995225726e-08 
 1894       2.627908728497e+02       1.147785300243e+01       5.053702274145e-02      -7.911581248491e+00       1.408645681661e-09       4.447949869223e-07      -8.391362270941e-08 
 1895       2.620364116568e+02       1.149933276593e+01       5.047266605098e-02      -8.052642652529e+00       1.406906209244e-09       4.474217814644e-07      -8.406845725650e-08 
 1896       2.612943843661e+02       1.151994537449e+01       5.040848008956e-02      -8.195151290606e+00       1.405169403666e-09       4.500255124065e-07      -8.421454685387e-08 
 1897       2.605648695183e+02       1.153967715581e+01       5.034446878374e-02      -8.339031531195e+00       1.403435256919e-09       4.526058022753e-07      -8.435198321322e-08 
 1898       2.598479458474e+02       1.155851438880e+01       5.028063607356e-02      -8.484207411245e+00       1.401703760626e-09       4.551622717508e-07      -8.448085880484e-08 
 1899       2.591436922814e+02       1.157644330351e+01       5.021698591256e-02      -8.630602635737e+00       1.399974906034e-09       4.576945396623e-07      -8.460126685975e-08 
 1900       2.584521879424e+02       1.159345008110e+01       5.015352226776e-02      -8.778140577247e+00       1.398248684017e-09       4.602022229842e-07      -8.471330137183e-08 
 1901       2.577735121469e+02       1.160952085376e+01       5.009024911972e-02      -8.926744275500e+00       1.396525085069e-09       4.626849368313e-07      -8.481705710002e-08 
 1902       2.571077444056e+02       1.162464170468e+01       5.002717046254e-02      -9.076336436928e+00       1.394804099307e-09       4.651422944548e-07      -8.491262957045e-08 
 1903       2.564549644241e+02       1.163879866792e+01       4.996429030386e-02      -9.226839434231e+00       1.393085716466e-09       4.675739072375e-07      -8.500011507863e-08 
 1904       2.558152521027e+02       1.165197772843e+01       4.990161266491e-02      -9.378175305935e+00       1.391369925897e-09       4.699793846897e-07      -8.507961069160e-08 
 1905       2.551886875367e+02       1.166416482194e+01       4.983914158048e-02      -9.530265755946e+00       1.389656716565e-09       4.723583344448e-07      -8.515121425011e-08 
 1906       2.545753510168e+02       1.167534583492e+01       4.977688109900e-02      -9.683032153115e+00       1.387946077049e-09       4.747103622549e-07      -8.521502437081e-08 
 1907       2.539753230291e+02       1.168550660450e+01       4.971483528247e-02      -9.836395530790e+00       1.386237995535e-09       4.770350719863e-07      -8.527114044838e-08 
 1908       2.533886842551e+02       1.169463291845e+01       4.965300820656e-02      -9.990276586377e+00       1.384532459822e-09       4.793320656151e-07      -8.531966265775e-08 
 1909       2.528154841960e+02       1.170271344843e+01       4.959140336178e-02      -1.014459867764e+01       1.382829459593e-09       4.816010073761e-07      -8.536068511294e-08 
 1910       2.522556467805e+02       1.170974857464e+01       4.953002185199e-02      -1.029929683760e+01       1.381128993309e-09       4.838418170243e-07      -8.539427525331e-08 
 1911       2.517090640338e+02       1.171574162873e+01       4.946886418216e-02      -1.045430882787e+01       1.379431061424e-09       4.860544787857e-07      -8.542049422469e-08 
 1912       2.511756273868e+02       1.172069596659e+01       4.940793085584e-02      -1.060957214784e+01       1.377735664102e-09       4.882389774076e-07      -8.543940370280e-08 
 1913       2.506552276756e+02       1.172461496845e+01       4.934722237520e-02      -1.076502403433e+01       1.376042801226e-09       4.903952981608e-07      -8.545106589470e-08 
 1914       2.501477551409e+02       1.172750203884e+01       4.928673924103e-02      -1.092060146126e+01       1.374352472386e-09       4.925234268412e-07      -8.545554354033e-08 
 1915       2.496530994266e+02       1.172936060668e+01       4.922648195269e-02      -1.107624113930e+01       1.372664676885e-09       4.946233497719e-07      -8.545289991402e-08 
 1916       2.491711495793e+02       1.173019412530e+01       4.916645100818e-02      -1.123187951553e+01       1.370979413736e-09       4.966950538051e-07      -8.544319882600e-08 
 1917       2.487017940475e+02       1.173000607247e+01       4.910664690407e-02      -1.138745277308e+01       1.369296681654e-09       4.987385263241e-07      -8.542650462395e-08 
 1918       2.482449206805e+02       1.172879995044e+01       4.904707013553e-02      -1.154289683080e+01       1.367616479064e-09       5.007537552449e-07      -8.540288219448e-08 
 1919       2.478004167279e+02       1.172657928598e+01       4.898772119631e-02      -1.169814734293e+01       1.365938804092e-09       5.027407290188e-07      -8.537239696466e-08 
 1920       2.473681688385e+02       1.172334763041e+01       4.892860057875e-02      -1.185313969874e+01       1.364263654566e-09       5.046994366337e-07      -8.533511490357e-08 
 1921       2.469480630594e+02       1.171910855964e+01       4.886970877378e-02      -1.200780902218e+01       1.362591028016e-09       5.066298676165e-07      -8.529110252379e-08 
 1922       2.465399848354e+02       1.171386567422e+01       4.881104627090e-02      -1.216209017157e+01       1.360920921667e-09       5.085320120347e-07      -8.524042688297e-08 
 1923       2.461438190083e+02       1.170762259934e+01       4.875261355818e-02      -1.231591773920e+01       1.359253332443e-09       5.104058604986e-07      -8.518315558530e-08 
 1924       2.457594498153e+02       1.170038298490e+01       4.869441112227e-02      -1.246922605106e+01       1.357588256964e-09       5.122514041633e-07      -8.511935678310e-08 
 1925       2.453867608892e+02       1.169215050553e+01       4.863643944837e-02      -1.262194916642e+01       1.355925691540e-09       5.140686347303e-07      -8.504909917832e-08 
 1926       2.450256352566e+02       1.168292886064e+01       4.857869902026e-02      -1.277402087755e+01       1.354265632175e-09       5.158575444498e-07      -8.497245202406e-08 
 1927       2.446759553377e+02       1.167272177444e+01       4.852119032027e-02      -1.292537470935e+01       1.352608074563e-09       5.176181261227e-07      -8.488948512615e-08 
 1928       2.443376029454e+02       1.166153299598e+01       4.846391382928e-02      -1.307594391899e+01       1.350953014084e-09       5.193503731021e-07      -8.480026884463e-08 
 1929       2.440104592839e+02       1.164936629919e+01       4.840687002674e-02      -1.322566149560e+01       1.349300445806e-09       5.210542792958e-07      -8.470487409536e-08 
 1930       2.436944049486e+02       1.163622548293e+01       4.835005939063e-02      -1.337446015992e+01       1.347650364483e-09       5.227298391681e-07      -8.460337235147e-08 
 1931       2.433893199248e+02       1.162211437100e+01       4.829348239748e-02      -1.352227236394e+01       1.346002764548e-09       5.243770477417e-07      -8.449583564500e-08 
 1932       2.430950835870e+02       1.160703681218e+01       4.823713952236e-02      -1.366903029055e+01       1.344357640118e-09       5.259959005995e-07      -8.438233656834e-08 
 1933       2.428115746981e+02       1.159099668028e+01       4.818103123889e-02      -1.381466585323e+01       1.342714984989e-09       5.275863938870e-07      -8.426294827589e-08 
 1934       2.425386714084e+02       1.157399787418e+01       4.812515801919e-02      -1.395911069569e+01       1.341074792635e-09       5.291485243140e-07      -8.413774448548e-08 
 1935       2.422762512549e+02       1.155604431786e+01       4.806952033395e-02      -1.410229619153e+01       1.339437056205e-09       5.306822891567e-07      -8.400679948005e-08 
 1936       2.420241911604e+02       1.153713996040e+01       4.801411865237e-02      -1.424415344387e+01       1.337801768521e-09       5.321876862594e-07      -8.387018810908e-08 
 1937       2.417823674329e+02       1.151728877609e+01       4.795895344215e-02      -1.438461328505e+01       1.336168922081e-09       5.336647140370e-07      -8.372798579022e-08 
 1938       2.415506557641e+02       1.149649476440e+01       4.790402516954e-02      -1.452360627627e+01       1.334538509051e-09       5.351133714764e-07      -8.358026851081e-08 
 1939       2.413289312294e+02       1.147476195004e+01       4.784933429929e-02      -1.466106270724e+01       1.332910521265e-09       5.365336581390e-07      -8.342711282946e-08 
 1940       2.411170682864e+02       1.145209438303e+01       4.779488129466e-02      -1.479691259581e+01       1.331284950226e-09       5.379255741624e-07      -8.326859587758e-08 
 1941       2.409149407745e+02       1.142849613866e+01       4.774066661743e-02      -1.493108568771e+01       1.329661787103e-09       5.392891202625e-07      -8.310479536093e-08 
 1942       2.407224219137e+02       1.140397131759e+01       4.768669072787e-02      -1.506351145612e+01       1.328041022724e-09       5.406242977355e-07      -8.293578956123e-08 
 1943       2.405393843041e+02       1.137852404588e+01       4.763295408475e-02      -1.519411910137e+01       1.326422647585e-09       5.419311084597e-07      -8.276165733766e-08 
 1944       2.403656999248e+02       1.135215847498e+01       4.757945714535e-02      -1.532283755058e+01       1.324806651836e-09       5.432095548978e-07      -8.258247812848e-08 
 1945       2.402012401332e+02       1.132487878184e+01       4.752620036543e-02      -1.544959545733e+01       1.323193025290e-09       5.444596400988e-07      -8.239833195254e-08 
 1946       2.400458756639e+02       1.129668916886e+01       4.747318419924e-02      -1.557432120132e+01       1.321581757412e-09       5.456813677000e-07      -8.220929941090e-08 
 1947       2.398994766284e+02       1.126759386401e+01       4.742040909953e-02      -1.569694288800e+01       1.319972837325e-09       5.468747419288e-07      -8.201546168836e-08 
 1948       2.397619015576e+02       1.123759881337e+01       4.736787506443e-02      -1.581739640339e+01       1.318366255829e-09       5.480397640437e-07      -8.181688199740e-08 
 1949       2.396329644432e+02       1.120671677279e+01       4.731558027452e-02      -1.593564964521e+01       1.316762011515e-09       5.491764216085e-07      -8.161354967818e-08 
 1950       2.395124674472e+02       1.117496225456e+01       4.726352244553e-02      -1.605167847311e+01       1.315160104741e-09       5.502846991010e-07      -8.140543547201e-08 
 1951       2.394002118342e+02       1.114234983846e+01       4.721169928050e-02      -1.616545866997e+01       1.313560535614e-09       5.513645814651e-07      -8.119251002165e-08 
 1952       2.392959979706e+02       1.110889417177e+01       4.716010846969e-02      -1.627696594183e+01       1.311963303986e-09       5.524160541130e-07      -8.097474387120e-08 
 1953       2.391996253230e+02       1.107460996946e+01       4.710874769065e-02      -1.638617591775e+01       1.310368409452e-09       5.534391029259e-07      -8.075210746586e-08 
 1954       2.391108924574e+02       1.103951201419e+01       4.705761460816e-02      -1.649306414981e+01       1.308775851355e-09       5.544337142569e-07      -8.052457115176e-08 
 1955       2.390295970375e+02       1.100361515644e+01       4.700670687419e-02      -1.659760611295e+01       1.307185628775e-09       5.553998749314e-07      -8.029210517578e-08 
 1956       2.389555358241e+02       1.096693431460e+01       4.695602212792e-02      -1.669977720488e+01       1.305597740536e-09       5.563375722501e-07      -8.005467968534e-08 
 1957       2.388885046735e+02       1.092948447505e+01       4.690555799573e-02      -1.679955274605e+01       1.304012185198e-09       5.572467939894e-07      -7.981226472824e-08 
 1958       2.388282985365e+02       1.089128069228e+01       4.685531209112e-02      -1.689690797952e+01       1.302428961062e-09       5.581275284042e-07      -7.956483025244e-08 
 1959       2.387747114571e+02       1.085233808891e+01       4.680528201477e-02      -1.699181807085e+01       1.300848066161e-09       5.589797642288e-07      -7.931234610592e-08 
 1960       2.387275365713e+02       1.081267185586e+01       4.675546535446e-02      -1.708425810806e+01       1.299269498265e-09       5.598034906792e-07      -7.905478203643e-08 
 1961       2.386865661062e+02       1.077229725239e+01       4.670585968507e-02      -1.717420310152e+01       1.297693254878e-09       5.605986974543e-07      -7.879210769136e-08 
 1962       2.386515913783e+02       1.073122960621e+01       4.665646256861e-02      -1.726162798387e+01       1.296119333233e-09       5.613653747379e-07      -7.852429261750e-08 
 1963       2.386224027930e+02       1.068948431355e+01       4.660727155411e-02      -1.734650760988e+01       1.294547730295e-09       5.621035132003e-07      -7.825130626089e-08 
 1964       2.385987898426e+02       1.064707683928e+01       4.655828417769e-02      -1.742881675647e+01       1.292978442756e-09       5.628131040001e-07      -7.797311796663e-08 
 1965       2.385805411057e+02       1.060402271696e+01       4.650949796248e-02      -1.750853012249e+01       1.291411467037e-09       5.634941387857e-07      -7.768969697866e-08 
 1966       2.385674442460e+02       1.056033754899e+01       4.646091041864e-02      -1.758562232875e+01       1.289846799283e-09       5.641466096974e-07      -7.740101243959e-08 
 1967       2.385592860108e+02       1.051603700661e+01       4.641251904333e-02      -1.766006791784e+01       1.288284435365e-09       5.647705093684e-07      -7.710703339052e-08 
 1968       2.385558522299e+02       1.047113683009e+01       4.636432132067e-02      -1.773184135411e+01       1.286724370875e-09       5.653658309275e-07      -7.680772877084e-08 
 1969       2.385569278146e+02       1.042565282875e+01       4.631631472178e-02      -1.780091702353e+01       1.285166601126e-09       5.659325679999e-07      -7.650306741802e-08 
 1970       2.385622967564e+02       1.037960088107e+01       4.626849670469e-02      -1.786726923363e+01       1.283611121151e-09       5.664707147096e-07      -7.619301806747e-08 
 1971       2.385717421258e+02       1.033299693478e+01       4.622086471437e-02      -1.793087221340e+01       1.282057925703e-09       5.669802656805e-07      -7.587754935230e-08 
 1972       2.385850460710e+02       1.028585700696e+01       4.617341618269e-02      -1.799170011322e+01       1.280507009249e-09       5.674612160387e-07      -7.555662980316e-08 
 1973       2.386019898169e+02       1.023819718411e+01       4.612614852843e-02      -1.804972700475e+01       1.278958365973e-09       5.679135614139e-07      -7.523022784805e-08 
 1974       2.386223536640e+02       1.019003362225e+01       4.607905915723e-02      -1.810492688084e+01       1.277411989770e-09       5.683372979411e-07      -7.489831181210e-08 
 1975       2.386459169869e+02       1.014138254703e+01       4.603214546158e-02      -1.815727365545e+01       1.275867874249e-09       5.687324222625e-07      -7.456084991740e-08 
 1976       2.386724582332e+02       1.009226025378e+01       4.598540482081e-02      -1.820674116358e+01       1.274326012731e-09       5.690989315292e-07      -7.421781028283e-08 
 1977       2.387017549226e+02       1.004268310761e+01       4.593883460107e-02      -1.825330316114e+01       1.272786398243e-09       5.694368234028e-07      -7.386916092383e-08 
 1978       2.387335836453e+02       9.992667543534e+00       4.589243215531e-02      -1.829693332490e+01       1.271249023520e-09       5.697460960573e-07      -7.351486975223e-08 
 1979       2.387677200611e+02       9.942230066517e+00       4.584619482327e-02      -1.833760525238e+01       1.269713881004e-09       5.700267481806e-07      -7.315490457606e-08 
 1980       2.388039388981e+02       9.891387251588e+00       4.580011993144e-02      -1.837529246178e+01       1.268180962840e-09       5.702787789765e-07      -7.278923309935e-08 
 1981       2.388420139515e+02       9.840155743926e+00       4.575420479306e-02      -1.840996839185e+01       1.266650260879e-09       5.705021881663e-07      -7.241782292194e-08 
 1982       2.388817180827e+02       9.788552258942e+00       4.570844670811e-02      -1.844160640185e+01       1.265121766668e-09       5.706969759907e-07      -7.204064153929e-08 
 1983       2.389228232174e+02       9.736593582379e+00       4.566284296328e-02      -1.847017977144e+01       1.263595471459e-09       5.708631432110e-07      -7.165765634230e-08 
 1984       2.389651003452e+02       9.684296570396e+00       4.561739083193e-02      -1.849566170059e+01       1.262071366198e-09       5.710006911118e-07      -7.126883461709e-08 
 1985       2.390083195180e+02       9.631678149657e+00       4.557208757412e-02      -1.851802530951e+01       1.260549441531e-09       5.711096215019e-07      -7.087414354484e-08 
 1986       2.390522498489e+02       9.578755317424e+00       4.552693043655e-02      -1.853724363851e+01       1.259029687795e-09       5.711899367162e-07      -7.047355020157e-08 
 1987       2.390966710504e+02       9.525544921955e+00       4.548191656481e-02      -1.855329750215e+01       1.257512096822e-09       5.712416504740e-07      -7.006702052663e-08 
 1988       2.391414081438e+02       9.472063001750e+00       4.543704273935e-02      -1.856619911485e+01       1.255996667355e-09       5.712648205789e-07      -6.965451621602e-08 
 1989       2.391862970034e+02       9.418325441617e+00       4.539230563752e-02      -1.857596863910e+01       1.254483399702e-09       5.712595165834e-07      -6.923599779438e-08 
 1990       2.392311728389e+02       9.364348192002e+00       4.534770192114e-02      -1.858262634724e+01       1.252972293950e-09       5.712258089680e-07      -6.881142564292e-08 
 1991       2.392758701949e+02       9.310147269073e+00       4.530322823646e-02      -1.858619262161e+01       1.251463349960e-09       5.711637691440e-07      -6.838075999911e-08 
 1992       2.393202229501e+02       9.255738754804e+00       4.525888121416e-02      -1.858668795469e+01       1.249956567367e-09       5.710734694566e-07      -6.794396095643e-08 
 1993       2.393640643164e+02       9.201138797056e+00       4.521465746930e-02      -1.858413294928e+01       1.248451945577e-09       5.709549831871e-07      -6.750098846408e-08 
 1994       2.394072268379e+02       9.146363609661e+00       4.517055360134e-02      -1.857854831860e+01       1.246949483768e-09       5.708083845560e-07      -6.705180232664e-08 
 1995       2.394495423905e+02       9.091429472506e+00       4.512656619408e-02      -1.856995488649e+01       1.245449180888e-09       5.706337487258e-07      -6.659636220387e-08 
 1996       2.394908421804e+02       9.036352731614e+00       4.508269181566e-02      -1.855837358754e+01       1.243951035652e-09       5.704311518036e-07      -6.613462761031e-08 
 1997       2.395309567439e+02       8.981149799228e+00       4.503892701855e-02      -1.854382546723e+01       1.242455046544e-09       5.702006708440e-07      -6.566655791511e-08 
 1998       2.395697159462e+02       8.925837153896e+00       4.499526833950e-02      -1.852633168209e+01       1.240961211813e-09       5.699423838518e-07      -6.519211234164e-08 
 1999       2.396069489808e+02       8.870431340549e+00       4.495171229954e-02      -1.850591349985e+01       1.239469529473e-09       5.696563697847e-07      -6.471124996728e-08 
 2000       2.396424843682e+02       8.814948970590e+00       4.490825540396e-02      -1.848259229959e+01       1.237979997301e-09       5.693427085562e-07      -6.422392972305e-08 
 2001       2.396761499558e+02       8.759406721973e+00       4.486489414227e-02      -1.845638957190e+01       1.236492612836e-09       5.690014810383e-07      -6.373011039340e-08 
 2002       2.397077729163e+02       8.703821339288e+00       4.482162498820e-02      -1.842732691900e+01       1.235007373379e-09       5.686327690645e-07      -6.322975061588e-08 
 2003       2.397371797474e+02       8.648209633842e+00       4.477844439967e-02      -1.839542605492e+01       1.233524275988e-09       5.682366554323e-07      -6.272280888082e-08 
 2004       2.397641962708e+02       8.592588483745e+00       4.473534881879e-02      -1.836070880563e+01       1.232043317482e-09       5.678132239059e-07      -6.220924353112e-08 
 2005       2.397886476313e+02       8.536974833990e+00       4.469233467179e-02      -1.832319710923e+01       1.230564494436e-09       5.673625592196e-07      -6.168901276188e-08 
 2006       2.398103582959e+02       8.481385696537e+00       4.464939836904e-02      -1.828291301603e+01       1.229087803179e-09       5.668847470798e-07      -6.116207462016e-08 
 2007       2.398291520533e+02       8.425838150398e+00       4.460653630504e-02      -1.823987868876e+01       1.227613239797e-09       5.663798741685e-07      -6.062838700464e-08 
 2008       2.398448520125e+02       8.370349341718e+00       4.456374485835e-02      -1.819411640270e+01       1.226140800126e-09       5.658480281455e-07      -6.008790766538e-08 
 2009       2.398572806027e+02       8.314936483857e+00       4.452102039162e-02      -1.814564854582e+01       1.224670479757e-09       5.652892976516e-07      -5.954059420351e-08 
 2010       2.398662595716e+02       8.259616857478e+00       4.447835925153e-02      -1.809449761895e+01       1.223202274029e-09       5.647037723114e-07      -5.898640407092e-08 
 2011       2.398716099855e+02       8.204407810622e+00       4.443575776880e-02      -1.804068623591e+01       1.221736178030e-09       5.640915427358e-07      -5.842529456999e-08 
 2012       2.398731522277e+02       8.149326758799e+00       4.439321225815e-02      -1.798423712369e+01       1.220272186597e-09       5.634527005253e-07      -5.785722285327e-08 
 2013       2.398707059979e+02       8.094391185067e+00       4.435071901829e-02      -1.792517312254e+01       1.218810294313e-09       5.627873382722e-07      -5.728214592324e-08 
 2014       2.398640903115e+02       8.039618640113e+00       4.430827433189e-02      -1.786351718621e+01       1.217350495505e-09       5.620955495640e-07      -5.670002063194e-08 
 2015       2.398531234989e+02       7.985026742343e+00       4.426587446556e-02      -1.779929238200e+01       1.215892784247e-09       5.613774289858e-07      -5.611080368075e-08 
 2016       2.398376232040e+02       7.930633177958e+00       4.422351566985e-02      -1.773252189101e+01       1.214437154351e-09       5.606330721235e-07      -5.551445162006e-08 
 2017       2.398174063840e+02       7.876455701039e+00       4.418119417919e-02      -1.766322900819e+01       1.212983599373e-09       5.598625755663e-07      -5.491092084896e-08 
 2018       2.397922893086e+02       7.822512133634e+00       4.413890621191e-02      -1.759143714258e+01       1.211532112607e-09       5.590660369095e-07      -5.430016761499e-08 
 2019       2.397620875585e+02       7.768820365834e+00       4.409664797019e-02      -1.751716981739e+01       1.210082687089e-09       5.582435547579e-07      -5.368214801382e-08 
 2020       2.397266160253e+02       7.715398355864e+00       4.405441564007e-02      -1.744045067021e+01       1.208635315586e-09       5.573952287277e-07      -5.305681798894e-08 
 2021       2.396856889102e+02       7.662264130157e+00       4.401220539138e-02      -1.736130345311e+01       1.207189990607e-09       5.565211594503e-07      -5.242413333140e-08 
 2022       2.396391197235e+02       7.609435783446e+00       4.397001337777e-02      -1.727975203280e+01       1.205746704391e-09       5.556214485745e-07      -5.178404967948e-08 
 2023       2.395867212833e+02       7.556931478840e+00       4.392783573668e-02      -1.719582039082e+01       1.204305448912e-09       5.546961987696e-07      -5.113652251845e-08 
 2024       2.395283057151e+02       7.504769447914e+00       4.388566858927e-02      -1.710953262364e+01       1.202866215875e-09       5.537455137282e-07      -5.048150718018e-08 
