# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       4.582114520099e-01      -1.173770633772e-02      -2.984163433961e+02      -4.191343359395e+02       0.000000000000e+00      -1.171839769183e-02      -3.877244790904e+02       9.077786615966e-03       9.077786615966e-03      -4.991449948863e-01      -1.979154617615e-02                      nan      -4.991449637051e-01      -2.223094548776e-02 
       4.613124708713e-01      -1.161348764006e-02      -2.990942993305e+02      -4.203832183660e+02       0.000000000000e+00      -1.159438475241e-02      -3.888460597887e+02       8.982059598617e-03       8.982059598617e-03      -5.005979518588e-01      -1.991184326667e-02                      nan      -5.005979210130e-01      -2.230556466576e-02 
       4.644134899308e-01      -1.149121811403e-02      -2.997690947040e+02      -4.216181843338e+02       0.000000000000e+00      -1.147231764492e-02      -3.899558437467e+02       8.887802468331e-03       8.887802468331e-03      -5.020349576365e-01      -2.002679248028e-02                      nan      -5.020349271204e-01      -2.237872815685e-02 
       4.675145091846e-01      -1.137116617151e-02      -3.004641818357e+02      -4.228465142246e+02       0.000000000000e+00      -1.135246423132e-02      -3.910634809686e+02       8.795199223202e-03       8.795199223202e-03      -5.034677561979e-01      -2.013190515051e-02                      nan      -5.034677260047e-01      -2.245017600230e-02 
       4.706155286287e-01      -1.125356964548e-02      -3.011997111329e+02      -4.240758747901e+02       0.000000000000e+00      -1.123506187443e-02      -3.921784080796e+02       8.704418692364e-03       8.704418692364e-03      -5.049080159033e-01      -2.022390445369e-02                      nan      -5.049079860252e-01      -2.251983687655e-02 
       4.737165482595e-01      -1.113857688244e-02      -3.019898181416e+02      -4.253122256985e+02       0.000000000000e+00      -1.112025863633e-02      -3.933077166861e+02       8.615568673552e-03       8.615568673552e-03      -5.063645914587e-01      -2.030092343202e-02                      nan      -5.063645618875e-01      -2.258775459558e-02 
       4.768175680732e-01      -1.102621455269e-02      -3.028411996116e+02      -4.265583768751e+02       0.000000000000e+00      -1.100808114234e-02      -3.944547555131e+02       8.528669522829e-03       8.528669522829e-03      -5.078416959644e-01      -2.036243505058e-02                      nan      -5.078416666916e-01      -2.265400710459e-02 
       4.799185880663e-01      -1.091638310432e-02      -3.037519401145e+02      -4.278137323653e+02       0.000000000000e+00      -1.089843004441e-02      -3.956187353215e+02       8.443651264234e-03       8.443651264234e-03      -5.093384223398e-01      -2.040944196015e-02                      nan      -5.093383933576e-01      -2.271871815365e-02 
       4.830196082354e-01      -1.080890304147e-02      -3.047139039279e+02      -4.290754549932e+02       0.000000000000e+00      -1.079112620836e-02      -3.967960556487e+02       8.360387307756e-03       8.360387307756e-03      -5.108504048224e-01      -2.044406586728e-02                      nan      -5.108503761234e-01      -2.278205598693e-02 
       4.861206285770e-01      -1.070356709048e-02      -3.057151558733e+02      -4.303401196672e+02       0.000000000000e+00      -1.068596278211e-02      -3.979820326782e+02       8.278734048974e-03       8.278734048974e-03      -5.123720315913e-01      -2.046930970251e-02                      nan      -5.123720031693e-01      -2.284428043445e-02 
       4.892216490879e-01      -1.060016773008e-02      -3.067411904237e+02      -4.316046461426e+02       0.000000000000e+00      -1.058273267197e-02      -3.991718522597e+02       8.198551619803e-03       8.198551619803e-03      -5.138976644117e-01      -2.048886523363e-02                      nan      -5.138976362611e-01      -2.290575918348e-02 
       4.923226697648e-01      -1.049853068350e-02      -3.077780953779e+02      -4.328670376340e+02       0.000000000000e+00      -1.048126196548e-02      -4.003616740917e+02       8.119726161666e-03       8.119726161666e-03      -5.154229585414e-01      -2.050647083779e-02                      nan      -5.154229306575e-01      -2.296691679152e-02 
       4.954236906047e-01      -1.039849915761e-02      -3.088117836382e+02      -4.341258328697e+02       0.000000000000e+00      -1.038139419920e-02      -4.015480645047e+02       8.042156952017e-03       8.042156952017e-03      -5.169441125675e-01      -2.052588577552e-02                      nan      -5.169440849462e-01      -2.302820191053e-02 
       4.985247116044e-01      -1.029990845789e-02      -3.098288161559e+02      -4.353785235529e+02       0.000000000000e+00      -1.028296500768e-02      -4.027268436359e+02       7.965732875512e-03       7.965732875512e-03      -5.184562634083e-01      -2.055023088386e-02                      nan      -5.184562360463e-01      -2.308992166048e-02 
       5.016257327611e-01      -1.020260162537e-02      -3.108170542933e+02      -4.366221038905e+02       0.000000000000e+00      -1.018581773686e-02      -4.038936354419e+02       7.890343886359e-03       7.890343886359e-03      -5.199541667429e-01      -2.058197362582e-02                      nan      -5.199541396375e-01      -2.315226530736e-02 
       5.047267540718e-01      -1.010641740569e-02      -3.117658397701e+02      -4.378523934326e+02       0.000000000000e+00      -1.008979142858e-02      -4.050433469335e+02       7.815870977826e-03       7.815870977826e-03      -5.214314944586e-01      -2.062265567403e-02                      nan      -5.214314676074e-01      -2.321523432139e-02 
       5.078277755336e-01      -1.001123664223e-02      -3.126683799312e+02      -4.390658766842e+02       0.000000000000e+00      -9.994767133759e-03      -4.061720415476e+02       7.742222518953e-03       7.742222518953e-03      -5.228832504238e-01      -2.067285928410e-02                      nan      -5.228832238251e-01      -2.327872951700e-02 
       5.109287971439e-01      -9.917003742279e-03      -3.135225903285e+02      -4.402608123072e+02       0.000000000000e+00      -9.900689341039e-03      -4.072779736588e+02       7.669352166390e-03       7.669352166390e-03      -5.243071349673e-01      -2.073225710911e-02                      nan      -5.243071086192e-01      -2.334261114683e-02 
       5.140298188999e-01      -9.823729694158e-03      -3.143315079209e+02      -4.414375437369e+02       0.000000000000e+00      -9.807568989458e-03      -4.083619065637e+02       7.597262123094e-03       7.597262123094e-03      -5.257039771126e-01      -2.079967048911e-02                      nan      -5.257039510132e-01      -2.340672465589e-02 
       5.171308407990e-01      -9.731519021249e-03      -3.151037390236e+02      -4.426000673153e+02       0.000000000000e+00      -9.715510383653e-03      -4.094284564175e+02       7.526024973250e-03       7.526024973250e-03      -5.270794916573e-01      -2.087335557805e-02                      nan      -5.270794658043e-01      -2.347101314890e-02 
       5.202318628386e-01      -9.640466270472e-03      -3.158493748102e+02      -4.437517224363e+02       0.000000000000e+00      -9.624607861563e-03      -4.104819432408e+02       7.455704138524e-03       7.455704138524e-03      -5.284389508383e-01      -2.095108611542e-02                      nan      -5.284389252288e-01      -2.353532654920e-02 
       5.233328850162e-01      -9.550693934124e-03      -3.165804638047e+02      -4.448970834938e+02       0.000000000000e+00      -9.534983661205e-03      -4.115280015314e+02       7.386383276782e-03       7.386383276782e-03      -5.297892568890e-01      -2.103045689491e-02                      nan      -5.297892315197e-01      -2.359954888075e-02 
       5.264339073294e-01      -9.462246835155e-03      -3.173061213119e+02      -4.460374291724e+02       0.000000000000e+00      -9.446682489403e-03      -4.125691234316e+02       7.318085995002e-03       7.318085995002e-03      -5.311332493608e-01      -2.110911050523e-02                      nan      -5.311332242282e-01      -2.366341623696e-02 
       5.295349297758e-01      -9.375145860026e-03      -3.180340320427e+02      -4.471731569547e+02       0.000000000000e+00      -9.359725166347e-03      -4.136068577507e+02       7.250817848644e-03       7.250817848644e-03      -5.324725513389e-01      -2.118491766792e-02                      nan      -5.324725264391e-01      -2.372665421085e-02 
       5.326359523530e-01      -9.289382265060e-03      -3.187699263010e+02      -4.483036005325e+02       0.000000000000e+00      -9.274102941220e-03      -4.146415782175e+02       7.184563358067e-03       7.184563358067e-03      -5.338073220271e-01      -2.125613542172e-02                      nan      -5.338072973563e-01      -2.378899342683e-02 
       5.357369750589e-01      -9.204983537299e-03      -3.195194598226e+02      -4.494303396426e+02       0.000000000000e+00      -9.189843243106e-03      -4.156754692071e+02       7.119338355860e-03       7.119338355860e-03      -5.351401547007e-01      -2.132168799797e-02                      nan      -5.351401302548e-01      -2.385036311184e-02 
       5.388379978910e-01      -9.121912385301e-03      -3.202851393384e+02      -4.505522431163e+02       0.000000000000e+00      -9.106908834154e-03      -4.167080128431e+02       7.055111794229e-03       7.055111794229e-03      -5.364702709994e-01      -2.138083519022e-02                      nan      -5.364702467746e-01      -2.391061649007e-02 
       5.419390208474e-01      -9.040215985627e-03      -3.210710487224e+02      -4.516728631537e+02       0.000000000000e+00      -9.025346812310e-03      -4.177427432219e+02       6.991921457571e-03       6.991921457571e-03      -5.378022331934e-01      -2.143363918897e-02                      nan      -5.378022091855e-01      -2.396993799484e-02 
       5.450400439257e-01      -8.959884727092e-03      -3.218777660542e+02      -4.527935125636e+02       0.000000000000e+00      -8.945147589197e-03      -4.187808178628e+02       6.929763701220e-03       6.929763701220e-03      -5.391376378650e-01      -2.148060256533e-02                      nan      -5.391376140701e-01      -2.402846815908e-02 
       5.481410671241e-01      -8.880907999041e-03      -3.227043505470e+02      -4.539158535369e+02       0.000000000000e+00      -8.866300587213e-03      -4.198234354195e+02       6.868635320032e-03       6.868635320032e-03      -5.404781857768e-01      -2.152270039735e-02                      nan      -5.404781621909e-01      -2.408642618078e-02 
       5.512420904404e-01      -8.803210623744e-03      -3.235459114635e+02      -4.550385801519e+02       0.000000000000e+00      -8.788730776869e-03      -4.208687557750e+02       6.808483701757e-03       6.808483701757e-03      -5.418216935872e-01      -2.156118353814e-02                      nan      -5.418216702068e-01      -2.414392619319e-02 
       5.543431138726e-01      -8.726692300244e-03      -3.243954554256e+02      -4.561591510688e+02       0.000000000000e+00      -8.712338052007e-03      -4.219136008108e+02       6.749236791899e-03       6.749236791899e-03      -5.431642639927e-01      -2.159748961837e-02                      nan      -5.431642408145e-01      -2.420104625339e-02 
       5.574441374189e-01      -8.651245959814e-03      -3.252451508167e+02      -4.572745529865e+02       0.000000000000e+00      -8.637015549893e-03      -4.229542756776e+02       6.690817196694e-03       6.690817196694e-03      -5.445013396571e-01      -2.163309568547e-02                      nan      -5.445013166783e-01      -2.425784538776e-02 
       5.605451610773e-01      -8.576789852267e-03      -3.260882869422e+02      -4.583828414824e+02       0.000000000000e+00      -8.562681679330e-03      -4.239881317323e+02       6.633166973455e-03       6.633166973455e-03      -5.458297143911e-01      -2.166939444840e-02                      nan      -5.458296916091e-01      -2.431442100353e-02 
       5.636461848459e-01      -8.503276068501e-03      -3.269201222074e+02      -4.594835701498e+02       0.000000000000e+00      -8.489288626459e-03      -4.250140501079e+02       6.576254092493e-03       6.576254092493e-03      -5.471481504974e-01      -2.170759069585e-02                      nan      -5.471481279099e-01      -2.437091614476e-02 
